,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
4510,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,triste,giudizio,S,RD,"('red', 3, 1)",red,triste,red,giudizio,False,0,False,,,,,,
4511,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,molto_male,giudizio,S,RD,"('red', 3, 1)",red,molto_male,red,giudizio,False,0,False,,,,,,
4512,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"prima_di_entrare in_carcere una_persona diventa detenuto è molto triste è pauroso dipende da quello che ha_commesso , è la struttura carceraria .",generalizzazione,S,RD,"('red', 3, 1)",red,"prima_di_entrare in_carcere una_persona diventa detenuto è molto triste è pauroso dipende da quello che ha_commesso , è la struttura carceraria .",red,generalizzazione,False,0,False,,,,,,
4513,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,quando sono entrato qui stavo_molto ma con_il_tempo è_tutto passato qui si sta molto_male una_volta quando sei entrato non_puoi fare niente,sancire,S,RD,"('red', 1, 0)",red,quando sono entrato qui stavo_molto ma con_il_tempo è_tutto passato qui si sta molto_male una_volta quando sei entrato non_puoi fare niente,red,sancire,False,0,False,,,,,,
4514,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero perso,descrizione,S,RD,"('green', 0, 1)",green,ero perso,green,descrizione,False,0,False,,,,,,
4515,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,descrivo_me_stesso prima_d_entrare in_carcere che lavoravo con mia_sorella a napoli,descrizione,S,RD,"('green', 0, 1)",green,descrivo_me_stesso prima_d_entrare in_carcere che lavoravo con mia_sorella a napoli,green,descrizione,True,1,False,,,,,,
4516,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,lavoravo e quando sono andato in questura per i documenti avevo ancora 45 giorni come tempi di validità,descrizione,S,RD,"('green', 0, 1)",green,lavoravo e quando sono andato in questura per i documenti avevo ancora 45 giorni come tempi di validità,green,descrizione,False,0,False,,,,,,
4517,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"vivevo normalmente , lavoravo in un panificio finché ho ricevuto una condanna in contumacia e ora",descrizione,S,RD,"('green', 0, 1)",green,"vivevo normalmente , lavoravo in un panificio finché ho ricevuto una condanna in contumacia e ora",green,descrizione,False,0,False,,,,,,
4518,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,sono in prigione,sancire,S,RD,"('red', 1, 0)",red,sono in prigione,red,sancire,True,1,False,,,,,,
4519,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,mi_descrivevo prima_d_entrare in_carcere che non_sono_mai entrato in questo maledetto posto e chi entra in_questo_posto è solo maledetto,sancire,S,RD,"('red', 1, 0)",red,mi_descrivevo prima_d_entrare in_carcere che non_sono_mai entrato in questo maledetto posto e chi entra in_questo_posto è solo maledetto,red,sancire,False,0,False,,,,,,
4520,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,di_entrare mi_descrivo persa in un mare,descrizione,S,RD,"('green', 0, 1)",green,di_entrare mi_descrivo persa in un mare,green,descrizione,True,1,False,,,,,,
4521,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero un bel bambino e vivevo una bella vita,giudizio,S,RD,"('red', 3, 1)",red,ero un bel bambino e vivevo una bella vita,red,giudizio,False,0,False,,,,,,
4522,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,paura in continuamente disperazione,giudizio,S,RD,"('red', 3, 1)",red,paura in continuamente disperazione,red,giudizio,False,0,False,,,,,,
4523,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,distratto poco consapevole della bellezza della libertà e la gioia di vivere con_la_famiglia,descrizione,S,RD,"('green', 0, 1)",green,distratto poco consapevole della bellezza della libertà e la gioia di vivere con_la_famiglia,green,descrizione,False,0,False,,,,,,
4524,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,un_ragazzo e socievole,descrizione,S,RD,"('green', 0, 1)",green,un_ragazzo e socievole,green,descrizione,False,0,False,,,,,,
4525,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,io sono stato_molto_bene fuori e sto lavorando onesto con i miei_amici e sono contatto con i miei genitori,descrizione,S,RD,"('green', 0, 1)",green,io sono stato_molto_bene fuori e sto lavorando onesto con i miei_amici e sono contatto con i miei genitori,green,descrizione,True,1,False,,,,,,
4526,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_di_entrare in_carcere penso come_tutti,generalizzazione,S,RD,"('red', 3, 1)",red,prima_di_entrare in_carcere penso come_tutti,red,generalizzazione,False,0,False,,,,,,
4527,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"prima_che entravo non_avevo quei pensieri che ho adesso , vedevo la mia_vita diversa e qui_dentro la",valutazione,S,RD,"('yellow', 5, 5)",yellow,"prima_che entravo non_avevo quei pensieri che ho adesso , vedevo la mia_vita diversa e qui_dentro la",yellow,valutazione,False,0,False,,,,,,
4528,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,vedo molto particolare cioè faccio la vita_quotidiana,specificazione,S,RD,"('yellow', 1, 1)",yellow,vedo molto particolare cioè faccio la vita_quotidiana,yellow,specificazione,False,0,False,,,,,,
4529,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,è sempre la stessa .,sancire,S,RD,"('red', 1, 0)",red,è sempre la stessa .,red,sancire,False,0,False,,,,,,
4530,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,uno normale,giudizio,S,RD,"('red', 3, 1)",red,uno normale,red,giudizio,False,0,False,,,,,,
4531,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,sto molto_meglio che sto qua_dentro,giudizio,S,RD,"('red', 3, 1)",red,sto molto_meglio che sto qua_dentro,red,giudizio,False,0,False,,,,,,
4532,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero meglio,giudizio,S,RD,"('red', 3, 1)",red,ero meglio,red,giudizio,False,0,False,,,,,,
4533,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero contento di_trovarmi in italia,giudizio,S,RD,"('red', 3, 1)",red,ero contento di_trovarmi in italia,red,giudizio,True,1,False,,,,,,
4534,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,vivere senza diritto,sancire,S,RD,"('red', 1, 0)",red,vivere senza diritto,red,sancire,False,0,False,,,,,,
4535,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,molto sicuro di_me_stesso ma la_verità_è_che mi sbagliavo,valutazione,S,RD,"('yellow', 5, 5)",yellow,molto sicuro di_me_stesso ma la_verità_è_che mi sbagliavo,yellow,valutazione,False,0,False,,,,,,
4536,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,sta_bene vivo in_casa c' è la ragazza che lavora,sancire,S,RD,"('red', 1, 0)",red,sta_bene vivo in_casa c' è la ragazza che lavora,red,sancire,True,1,False,,,,,,
4537,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_di_entrare in_carcere stavo_molto_bene lavoravo tranquillamente ho_avuto e la spesa è cominciata ad aumentare e non sono riuscito a mantenere il bisogno della_famiglia senza l' aiuto di nessuno,descrizione,S,RD,"('green', 0, 1)",green,prima_di_entrare in_carcere stavo_molto_bene lavoravo tranquillamente ho_avuto e la spesa è cominciata ad aumentare e non sono riuscito a mantenere il bisogno della_famiglia senza l' aiuto di nessuno,green,descrizione,False,0,False,,,,,,
4538,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,non avrei mai_pensato di_entrare in_carcere,giustificazione,S,RD,"('red', 4, 1)",red,non avrei mai_pensato di_entrare in_carcere,red,giustificazione,True,1,False,,,,,,
4539,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,cerco un_lavoro,generalizzazione,S,RD,"('red', 3, 1)",red,cerco un_lavoro,red,generalizzazione,False,0,False,,,,,,
4540,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,faccio una_vita_tranquilla,giudizio,S,RD,"('red', 3, 1)",red,faccio una_vita_tranquilla,red,giudizio,False,0,False,,,,,,
4541,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima ero_molto_bene regolare tranquillo avevo la mia_vita pulita e normale e un_lavoro bello,giudizio,S,RD,"('red', 3, 1)",red,prima ero_molto_bene regolare tranquillo avevo la mia_vita pulita e normale e un_lavoro bello,red,giudizio,False,0,False,,,,,,
4542,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,un_lavoratore tranquillo,descrizione,S,RD,"('green', 0, 1)",green,un_lavoratore tranquillo,green,descrizione,False,0,False,,,,,,
4543,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"prima_di_entrare qui , più concretamente nei mesi precedenti , ero_una_persona molto angosciata per i miei tanti_problemi_eco che mi_hanno alla_fine portata a fare questo_sbaglio",descrizione,S,RD,"('green', 0, 1)",green,"prima_di_entrare qui , più concretamente nei mesi precedenti , ero_una_persona molto angosciata per i miei tanti_problemi_eco che mi_hanno alla_fine portata a fare questo_sbaglio",green,descrizione,False,0,False,,,,,,
4544,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,non puo esserci collaborazione_tra_operatori,descrizione,S,RD,"('green', 0, 1)",green,non puo esserci collaborazione_tra_operatori,green,descrizione,False,0,False,,,,,,
4545,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,manca la collaborazione,descrizione,S,RD,"('green', 0, 1)",green,manca la collaborazione,green,descrizione,True,1,False,,,,,,
4546,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"l' amministrazione ci abbandona 
",descrizione,S,RD,"('green', 0, 1)",green,"l' amministrazione ci abbandona 
",green,descrizione,False,0,False,,,,,,
4547,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"e ci_sono stati episodi che lo hanno gia 
dimostrato",conferma,S,RD,"('red', 2, 1)",red,"e ci_sono stati episodi che lo hanno gia 
dimostrato",red,conferma,False,0,False,,,,,,
4548,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,pochi corsi di aggiornamento sotto qualsiasi profilo,descrizione,S,RD,"('green', 0, 1)",green,pochi corsi di aggiornamento sotto qualsiasi profilo,green,descrizione,True,1,False,,,,,,
4549,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,non_offre contatti con universita e corsi professionali,descrizione,S,RD,"('green', 0, 1)",green,non_offre contatti con universita e corsi professionali,green,descrizione,False,0,False,,,,,,
4550,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,corsi e circolari,generalizzazione,S,RD,"('red', 3, 1)",red,corsi e circolari,red,generalizzazione,False,0,False,,,,,,
4551,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,nel normale,commento,S,RD,"('red', 3, 1)",red,nel normale,red,commento,False,0,False,,,,,,
4552,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,vari interpelli liberi per entrare nei vari posti o svolgere varie mansioni,generalizzazione,S,RD,"('red', 3, 1)",red,vari interpelli liberi per entrare nei vari posti o svolgere varie mansioni,red,generalizzazione,False,0,False,,,,,,
4553,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"ma poi non agisce nel 
concreto per attivare le risorse e rimuovere gli ostacoli burocratici, al_fine_di rendere piu_efficaci gli interventi di_servizio sociale

",contrapposizione,S,RD,"('red', 6, 4)",red,"ma poi non agisce nel 
concreto per attivare le risorse e rimuovere gli ostacoli burocratici, al_fine_di rendere piu_efficaci gli interventi di_servizio sociale

",red,contrapposizione,False,0,False,,,,,,
4554,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"occasioni_di_aggiornamento e di_formazione, di scambio con altri 
servizi
",generalizzazione,S,RD,"('red', 3, 1)",red,"occasioni_di_aggiornamento e di_formazione, di scambio con altri 
servizi
",red,generalizzazione,False,0,False,,,,,,
4555,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"in_quanto_ non provvede ad aggiornare con dei corsi specifici il 
personale preposto 
",descrizione,S,RD,"('green', 0, 1)",green,"in_quanto_ non provvede ad aggiornare con dei corsi specifici il 
personale preposto 
",green,descrizione,False,0,False,,,,,,
4556,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,mancanza_di_corsi qualifica ai detenuti ristretti,descrizione,S,RD,"('green', 0, 1)",green,mancanza_di_corsi qualifica ai detenuti ristretti,green,descrizione,True,1,False,,,,,,
4557,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,formazione che andrebbe sviluppata e mirata,proposta,S,RD,"('green', 4, 5)",green,formazione che andrebbe sviluppata e mirata,green,proposta,False,0,False,,,,,,
4558,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,poca formazione_e_aggiornamento,descrizione,S,RD,"('green', 0, 1)",green,poca formazione_e_aggiornamento,green,descrizione,False,0,False,,,,,,
4559,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"la carenza_di_personale non_permette di aggiornarsi e poter far_si_che si 
possano studiare modi e tipi di trattamento piu_efficaci 
",descrizione,S,RD,"('green', 0, 1)",green,"la carenza_di_personale non_permette di aggiornarsi e poter far_si_che si 
possano studiare modi e tipi di trattamento piu_efficaci 
",green,descrizione,False,0,False,,,,,,
4560,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,solo l' esperienza puo insegnare qualcosa in certi casi,commento,S,RD,"('red', 3, 1)",red,solo l' esperienza puo insegnare qualcosa in certi casi,red,commento,True,1,False,,,,,,
4561,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,con corsi_di_aggiornamento,valutazione,S,RD,"('yellow', 5, 5)",yellow,con corsi_di_aggiornamento,yellow,valutazione,False,0,False,,,,,,
4562,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"la risposta e stata data per un motivo ben preciso al quale gli strumenti 
ci_sono ma non possono_essere messi in_campo per la mancanza 
di_personale 
",sancire,S,RD,"('red', 1, 0)",red,"la risposta e stata data per un motivo ben preciso al quale gli strumenti 
ci_sono ma non possono_essere messi in_campo per la mancanza 
di_personale 
",red,sancire,False,0,False,,,,,,
4563,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,non mi risulta che vengano date possibilita in_merito,opinione,S,RD,"('red', 5, 3)",red,non mi risulta che vengano date possibilita in_merito,red,opinione,False,0,False,,,,,,
4564,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,pochi o nulli corsi_di_aggiornamento,descrizione,S,RD,"('green', 0, 1)",green,pochi o nulli corsi_di_aggiornamento,green,descrizione,False,0,False,,,,,,
4565,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"non_si fanno abbastanza corsi di aggiornamento per_il_personale 

",descrizione,S,RD,"('green', 0, 1)",green,"non_si fanno abbastanza corsi di aggiornamento per_il_personale 

",green,descrizione,False,0,False,,,,,,
4566,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,perche nel_corso_degli anni servizio mi accultura sempre_di_piu,conferma,S,RD,"('red', 2, 1)",red,perche nel_corso_degli anni servizio mi accultura sempre_di_piu,red,conferma,False,0,False,,,,,,
4567,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,i nostri compiti non rientrano nel reinserimento,commento,S,RD,"('red', 3, 1)",red,i nostri compiti non rientrano nel reinserimento,red,commento,False,0,False,,,,,,
4568,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"non_ho avuto occasione di poter frequentare_corsi che mi 
permetterebbero di_migliorare_le_mie_competenze professionali 
",descrizione,S,RD,"('green', 0, 1)",green,"non_ho avuto occasione di poter frequentare_corsi che mi 
permetterebbero di_migliorare_le_mie_competenze professionali 
",green,descrizione,True,1,False,,,,,,
4569,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,possono_essere tante le competenze_che_il_mio_ruolo ricopre.,commento,S,RD,"('red', 3, 1)",red,possono_essere tante le competenze_che_il_mio_ruolo ricopre.,red,commento,False,0,False,,,,,,
