,Question,Qrep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
7309,Come ti descriveresti prima di entrare in carcere?,descrizione,"costretto a commettere il reato , mi_sento in colpa ma non_avevo scelta",prescrizione,S,RD,"('yellow', 4, 4)",yellow,"costretto a commettere il reato , mi_sento in colpa ma non_avevo scelta",yellow,prescrizione,False,0,False
7310,Come ti descriveresti prima di entrare in carcere?,descrizione,"stavo_bene perché sono con_mia_famiglia , anche mio figlio , più mia_moglie più mio fratello più mio_padre e mia mamma",valutazione,S,RD,"('yellow', 5, 5)",yellow,"stavo_bene perché sono con_mia_famiglia , anche mio figlio , più mia_moglie più mio fratello più mio_padre e mia mamma",yellow,valutazione,False,0,False
7311,Come ti descriveresti prima di entrare in carcere?,descrizione,sono_stato_fregato rimasto senza_lavoro,giustificazione,S,RD,"('red', 4, 1)",red,sono_stato_fregato rimasto senza_lavoro,red,giustificazione,True,1,False
7312,Come ti descriveresti prima di entrare in carcere?,descrizione,"stavo_bene con_miei_figli , vendevo fiori e lavoravo",valutazione,S,RD,"('yellow', 5, 5)",yellow,"stavo_bene con_miei_figli , vendevo fiori e lavoravo",yellow,valutazione,False,0,False
7313,Come ti descriveresti prima di entrare in carcere?,descrizione,"un semplice lavorante allegro , sano ma nel suo modo di vivere",giudizio,S,RD,"('red', 3, 1)",red,"un semplice lavorante allegro , sano ma nel suo modo di vivere",red,giudizio,False,0,False
7314,Come ti descriveresti prima di entrare in carcere?,descrizione,come persona con tanti_problemi_eco,sancire,S,RD,"('red', 1, 0)",red,come persona con tanti_problemi_eco,red,sancire,True,1,False
7315,Come ti descriveresti prima di entrare in carcere?,descrizione,molto allegro aiuto persone bisognose,valutazione,S,RD,"('yellow', 5, 5)",yellow,molto allegro aiuto persone bisognose,yellow,valutazione,False,0,False
7316,Come ti descriveresti prima di entrare in carcere?,descrizione,uguale_come_adesso,sancire,S,RD,"('red', 1, 0)",red,uguale_come_adesso,red,sancire,False,0,False
7317,Come ti descriveresti prima di entrare in carcere?,descrizione,ero_molto contenta perché potevo stare con_miei_figli e potevo aiutare persone che davvero ne avevano bisogno .,valutazione,S,RD,"('yellow', 5, 5)",yellow,ero_molto contenta perché potevo stare con_miei_figli e potevo aiutare persone che davvero ne avevano bisogno .,yellow,valutazione,False,0,False
7318,Come ti descriveresti prima di entrare in carcere?,descrizione,"non_ero cattivo , ero_buono e lavoravo",descrizione,S,RD,"('green', 0, 1)",green,"non_ero cattivo , ero_buono e lavoravo",green,descrizione,False,0,False
7319,Come ti descriveresti prima di entrare in carcere?,descrizione,come_una_persona onesta,descrizione,S,RD,"('green', 0, 1)",green,come_una_persona onesta,green,descrizione,True,1,False
7320,Come ti descriveresti prima di entrare in carcere?,descrizione,"ero_una_ragazza allegra , piena_voglia_vivere .",descrizione,S,RD,"('green', 0, 1)",green,"ero_una_ragazza allegra , piena_voglia_vivere .",green,descrizione,False,0,False
7321,Come ti descriveresti prima di entrare in carcere?,descrizione,qui_dentro ho_perso un po' tutto_questo ma,sancire,S,RD,"('red', 1, 0)",red,qui_dentro ho_perso un po' tutto_questo ma,red,sancire,False,0,False
7322,Come ti descriveresti prima di entrare in carcere?,descrizione,"desidero recuperarlo un_domani , fuori e con_l_aiuto_di dio",dichiarazione di intenti,S,RD,"('red', 5, 4)",red,"desidero recuperarlo un_domani , fuori e con_l_aiuto_di dio",red,dichiarazione di intenti,False,0,False
7323,Come ti descriveresti prima di entrare in carcere?,descrizione,ero_una_persona e piena di progetti per_i_miei figli,dichiarazione di intenti,S,RD,"('red', 5, 4)",red,ero_una_persona e piena di progetti per_i_miei figli,red,dichiarazione di intenti,False,0,False
7324,Come ti descriveresti prima di entrare in carcere?,descrizione,"disperato , sono_stato_fregato",giustificazione,S,RD,"('red', 4, 1)",red,"disperato , sono_stato_fregato",red,giustificazione,True,1,False
7325,Come ti descriveresti prima di entrare in carcere?,descrizione,"pazzo , viveva al_giorno",descrizione,S,RD,"('green', 0, 1)",green,"pazzo , viveva al_giorno",green,descrizione,False,0,False
7326,Come ti descriveresti prima di entrare in carcere?,descrizione,io sono sempre stata una_persona ha_dato il meglio di sé in tutti gli impegni cha ha preso .,giudizio,S,RD,"('red', 3, 1)",red,io sono sempre stata una_persona ha_dato il meglio di sé in tutti gli impegni cha ha preso .,red,giudizio,False,0,False
7327,Come ti descriveresti prima di entrare in carcere?,descrizione,"come già detto , ho_commesso un errore e sto_pagando . per il resto non_ho avuto problemi con nessuno .",conferma,S,RD,"('red', 2, 1)",red,"come già detto , ho_commesso un errore e sto_pagando . per il resto non_ho avuto problemi con nessuno .",red,conferma,True,1,False
7328,Come ti descriveresti prima di entrare in carcere?,descrizione,"infine il mio_comportamento è sempre stato eccellente , io sono una_persona eccellente , ok .",giudizio,S,RD,"('red', 3, 1)",red,"infine il mio_comportamento è sempre stato eccellente , io sono una_persona eccellente , ok .",red,giudizio,False,0,False
7329,Come ti descriveresti prima di entrare in carcere?,descrizione,super,descrizione,S,RD,"('green', 0, 1)",green,super,green,descrizione,False,0,False
7330,Come ti descriveresti prima di entrare in carcere?,descrizione,"persona_normale , lavoravo autista presso una ditta italiana",sancire,S,RD,"('red', 1, 0)",red,"persona_normale , lavoravo autista presso una ditta italiana",red,sancire,False,0,False
7331,Come ti descriveresti prima di entrare in carcere?,descrizione,esemplare,descrizione,S,RD,"('green', 0, 1)",green,esemplare,green,descrizione,True,1,False
7332,Come ti descriveresti prima di entrare in carcere?,descrizione,tanto completo ed esclusivo,giudizio,S,RD,"('red', 3, 1)",red,tanto completo ed esclusivo,red,giudizio,False,0,False
7333,Come ti descriveresti prima di entrare in carcere?,descrizione,uguale_come_adesso solo che ero più normale,confronto,S,RD,"('red', 6, 4)",red,uguale_come_adesso solo che ero più normale,red,confronto,False,0,False
7334,Come ti descriveresti prima di entrare in carcere?,descrizione,lavoratore modello,sancire,S,RD,"('red', 1, 0)",red,lavoratore modello,red,sancire,False,0,False
7335,Come ti descriveresti prima di entrare in carcere?,descrizione,ero_disposto_ad_intervenire_ed_aiutare in qualsiasi situazione di rischio,dichiarazione di intenti,S,RD,"('red', 5, 4)",red,ero_disposto_ad_intervenire_ed_aiutare in qualsiasi situazione di rischio,red,dichiarazione di intenti,False,0,False
7336,Come ti descriveresti prima di entrare in carcere?,descrizione,ero_disposto_ad_intervenire_ed_aiutare in qualsiasi situazione di rischio,dichiarazione di intenti,S,RD,"('red', 5, 4)",red,ero_disposto_ad_intervenire_ed_aiutare in qualsiasi situazione di rischio,red,dichiarazione di intenti,False,0,False
7337,Come ti descriveresti prima di entrare in carcere?,descrizione,"abitavo assieme_a dei rumeni , e lavoravo tutto il_giorno .",sancire,S,RD,"('red', 1, 0)",red,"abitavo assieme_a dei rumeni , e lavoravo tutto il_giorno .",red,sancire,False,0,False
7338,Come ti descriveresti prima di entrare in carcere?,descrizione,pensavo alla_mia_famiglia .,sancire,S,RD,"('red', 1, 0)",red,pensavo alla_mia_famiglia .,red,sancire,False,0,False
7339,Come ti descriveresti prima di entrare in carcere?,descrizione,distrutto .,descrizione,S,RD,"('green', 0, 1)",green,distrutto .,green,descrizione,False,0,False
7340,Come ti descriveresti prima di entrare in carcere?,descrizione,uno che non_aveva tante scelte .,giustificazione,S,RD,"('red', 4, 1)",red,uno che non_aveva tante scelte .,red,giustificazione,False,0,False
7341,Come ti descriveresti prima di entrare in carcere?,descrizione,"una_persona corretta , un albero che dà frutti . adesso con tutto isolamento dentro tutte le radici sono secche e sono_diventato un tronco nudo",descrizione,S,RD,"('green', 0, 1)",green,"una_persona corretta , un albero che dà frutti . adesso con tutto isolamento dentro tutte le radici sono secche e sono_diventato un tronco nudo",green,descrizione,False,0,False
7342,Come ti descriveresti prima di entrare in carcere?,descrizione,"sono_stato un_uomo felice e ho_sbagliato , spero dio che questo_sbaglio è il primo e l' ultimo",valutazione,S,RD,"('yellow', 5, 5)",yellow,"sono_stato un_uomo felice e ho_sbagliato , spero dio che questo_sbaglio è il primo e l' ultimo",yellow,valutazione,False,0,False
7343,Come ti descriveresti prima di entrare in carcere?,descrizione,"una_persona che lavora però ha_avuto una compagnia sbagliata balorda ,",giustificazione,S,RD,"('red', 4, 1)",red,"una_persona che lavora però ha_avuto una compagnia sbagliata balorda ,",red,giustificazione,False,0,False
7344,Come ti descriveresti prima di entrare in carcere?,descrizione,ho dato tanta fiducia alle amicizie per_quello che sono_diventato tossico e adesso in_carcere,causa,S,RD,"('red', 2, 1)",red,ho dato tanta fiducia alle amicizie per_quello che sono_diventato tossico e adesso in_carcere,red,causa,True,1,False
7345,Come ti descriveresti prima di entrare in carcere?,descrizione,che non sono indicato sulla strada giusta,sancire,S,RD,"('red', 1, 0)",red,che non sono indicato sulla strada giusta,red,sancire,False,0,False
7346,Come ti descriveresti prima di entrare in carcere?,descrizione,mi ritengo una_persona superficiale però non lo ero,contrapposizione,S,RD,"('red', 6, 4)",red,mi ritengo una_persona superficiale però non lo ero,red,contrapposizione,False,0,False
7347,Come ti descriveresti prima di entrare in carcere?,descrizione,"stavo meglio e riuscivo a cavarmela in_ogni_cosa , e poi qualcosa ha_cambiato la mia condizione .",implicazioni,S,RD,"('red', 9, 7)",red,"stavo meglio e riuscivo a cavarmela in_ogni_cosa , e poi qualcosa ha_cambiato la mia condizione .",red,implicazioni,False,0,False
7348,Come ti descriveresti prima di entrare in carcere?,descrizione,prima_di_entrare in_prigione vendevo la droga senza_sapere cosa ne sarà di me domani . oggi sono fuori domani dentro .,descrizione,S,RD,"('green', 0, 1)",green,prima_di_entrare in_prigione vendevo la droga senza_sapere cosa ne sarà di me domani . oggi sono fuori domani dentro .,green,descrizione,True,1,False
7349,Come ti descriveresti prima di entrare in carcere?,descrizione,abbastanza responsabile,descrizione,S,RD,"('green', 0, 1)",green,abbastanza responsabile,green,descrizione,False,0,False
7350,Come ti descriveresti prima di entrare in carcere?,descrizione,stavo_lavorando regolarmente,sancire,S,RD,"('red', 1, 0)",red,stavo_lavorando regolarmente,red,sancire,True,1,False
7351,Come ti descriveresti prima di entrare in carcere?,descrizione,che pasa tutto bene e trovare buona compagnia,giudizio,S,RD,"('red', 3, 1)",red,che pasa tutto bene e trovare buona compagnia,red,giudizio,False,0,False
7352,Come ti descriveresti prima di entrare in carcere?,descrizione,una_persona ragiona e vive nel buio,sancire,S,RD,"('red', 1, 0)",red,una_persona ragiona e vive nel buio,red,sancire,False,0,False
7353,Come ti descriveresti prima di entrare in carcere?,descrizione,"una_persona , però_sono bravo",giustificazione,S,RD,"('red', 4, 1)",red,"una_persona , però_sono bravo",red,giustificazione,False,0,False
7354,Come ti descriveresti prima di entrare in carcere?,descrizione,"ero_una_persona immatura , inaffidabile , facevo degli sbagli senza_sapere le conseguenze",valutazione,S,RD,"('yellow', 5, 5)",yellow,"ero_una_persona immatura , inaffidabile , facevo degli sbagli senza_sapere le conseguenze",yellow,valutazione,False,0,False
7355,Come ti descriveresti prima di entrare in carcere?,descrizione,non_ho dato importanza alle parole dei miei_genitori in_poche_parole ero un_ragazzo stupido,specificazione,S,RD,"('yellow', 1, 1)",yellow,non_ho dato importanza alle parole dei miei_genitori in_poche_parole ero un_ragazzo stupido,yellow,specificazione,False,0,False
7356,Come ti descriveresti prima di entrare in carcere?,descrizione,una_persona persa che non_sapeva,sancire,S,RD,"('red', 1, 0)",red,una_persona persa che non_sapeva,red,sancire,False,0,False
7357,Come ti descriveresti prima di entrare in carcere?,descrizione,mi_descrivo libero e pentito per gli sbagli,sancire,S,RD,"('red', 1, 0)",red,mi_descrivo libero e pentito per gli sbagli,red,sancire,False,0,False
7358,Come ti descriveresti prima di entrare in carcere?,descrizione,descrivo_me_stesso prima_di_entrare nella_prigione una_persona e godevo la libertà,generalizzazione,S,RD,"('red', 3, 1)",red,descrivo_me_stesso prima_di_entrare nella_prigione una_persona e godevo la libertà,red,generalizzazione,True,1,False
7359,Come ti descriveresti prima di entrare in carcere?,descrizione,non_so sulla prigione_perché è la_prima_volta_che entro in_prigione,non risposta,S,RD,"('red', 3, 1)",red,non_so sulla prigione_perché è la_prima_volta_che entro in_prigione,red,non risposta,False,0,False
7360,Come ti descriveresti prima di entrare in carcere?,descrizione,"andavo a lavorare come_tutta_la_gente , facevo un_lavoro semplice",sancire,S,RD,"('red', 1, 0)",red,"andavo a lavorare come_tutta_la_gente , facevo un_lavoro semplice",red,sancire,False,0,False
7361,Come ti descriveresti prima di entrare in carcere?,descrizione,"prima_di_entrare in_prigione vivevo_una_vita migliore con la mia_amica lavoravamo e tornavamo a casa , scherzavo con la mia_amica fatima non abbiamo sentito "" l' amore "" , vivevo_una_vita straordinaria con_mia_famiglia",valutazione,S,RD,"('yellow', 5, 5)",yellow,"prima_di_entrare in_prigione vivevo_una_vita migliore con la mia_amica lavoravamo e tornavamo a casa , scherzavo con la mia_amica fatima non abbiamo sentito "" l' amore "" , vivevo_una_vita straordinaria con_mia_famiglia",yellow,valutazione,False,0,False
7362,Come ti descriveresti prima di entrare in carcere?,descrizione,"ero_una_persona rispettabile lontano_dai problemi , una_volta lavoravo e una_volta aiutavo gli amici nello spaccio di droga per_guadagnare il pane_quotidiano",valutazione,S,RD,"('yellow', 5, 5)",yellow,"ero_una_persona rispettabile lontano_dai problemi , una_volta lavoravo e una_volta aiutavo gli amici nello spaccio di droga per_guadagnare il pane_quotidiano",yellow,valutazione,False,0,False
7363,Come ti descriveresti prima di entrare in carcere?,descrizione,perché ho una responsabilità verso la mia famiglia e la ragione per_fare questo è la mancanza_del_lavoro stabile,implicazioni,S,RD,"('red', 9, 7)",red,perché ho una responsabilità verso la mia famiglia e la ragione per_fare questo è la mancanza_del_lavoro stabile,red,implicazioni,True,1,False
7364,Come ti descriveresti prima di entrare in carcere?,descrizione,vivo con mia_madre tranquillo . cercavo un_lavoro,sancire,S,RD,"('red', 1, 0)",red,vivo con mia_madre tranquillo . cercavo un_lavoro,red,sancire,True,1,False
7365,Come ti descriveresti prima di entrare in carcere?,descrizione,la vita in migliori condizioni,giudizio,S,RD,"('red', 3, 1)",red,la vita in migliori condizioni,red,giudizio,False,0,False
