,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR,DENOMINAZIONE JUNIOR
5783,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"io vi_chiedo , come posso avere l' opportunit… di questo 
beneficio all' internoistituto penitenziario 
per ottenere una riabilitazione nella_societ… e poter_aiutare i 
miei 4 figli in italia",COMMENTO,COMMENTO
5784,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,che bisogna avere un po' di_fortuna,GIUDIZIO,GIUDIZIO
5785,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"il concetto Š_buono , ma ! sempre si_pu• di_pi—",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
5786,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,bisogna avere un po' di_fortuna,GIUDIZIO,GIUDIZIO
5787,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"sono tanto chiusi ,",GIUDIZIO,GIUDIZIO
5788,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,non c' Š lavoro fuori_dall' istituto,sancire,sancire
5789,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,buono,GIUDIZIO,GIUDIZIO
5790,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,manca parecchio mancano cose socialit…,sancire,sancire
5791,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,quasi_tutto,CONFERMA,CONFERMA
5792,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"il medico_sert fa una una dichiarazione , l' operatore è di riferimento",DESCRIZIONE,sancire
5793,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,NON RISPOSTA,NON RISPOSTA
5794,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,riferiscono di segnarsi_sert per poter accedere a qualche misura_alternativa,COMMENTO,COMMENTO
5795,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,si somministr_psicof per attenuare l' astinenza,DESCRIZIONE,DESCRIZIONE
5796,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,colloqui di informazione e colloqui_sost,DESCRIZIONE,DESCRIZIONE
5797,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,la volontà della persona_detenuta,NON RISPOSTA,NON RISPOSTA
5798,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,nel normalissimo di qualsiasi,NON RISPOSTA,NON RISPOSTA
5799,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,il sert secondo_me trova per i detenuti gli elementi per un possibile affidamento del detenuto a un centro di_recupero,OPINIONE,OPINIONE
5800,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"segnalazione_sert da_parte_dell' istituto o del cssa del detenuto che afferma di avere o avere avuto 
problemi_tosdip 
",DESCRIZIONE,DESCRIZIONE
5801,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"conoscenza cartella_pers , colloqui in_istituto , contatti con familiari , o persone affettivamente significative , riunioni_equipe e confronti con operatori , contatti_sert , stesura di relazioni",DESCRIZIONE,DESCRIZIONE
5802,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,secondo_me il sert cerca di trovare degli elementi per il detenuto da inviare a/o centri specializzati,OPINIONE,OPINIONE
5803,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,le azioni sono uguali se sono stranieri o italiani,DESCRIZIONE,COMMENTO
5804,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"colloquio_operat ( ass_soc e psicologi ) 
servizio di mediazione 
sportello informativo aids 
superare gli ostacoli amministrativi per l' acces_com_tera 
rete con gli altri_operatori 
",DESCRIZIONE,DESCRIZIONE
5805,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,comunicazione all_atto dell' ingresso per il successivo iter di disintossicazione,DESCRIZIONE,DESCRIZIONE
5806,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"viene informato il consolato se lui lo desidera del suo arresto , se_tossico gli veng_dati_farma di sostegno per tamponare eventuali crisi",DESCRIZIONE,DESCRIZIONE
5807,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_lo_so,NON RISPOSTA,NON RISPOSTA
5808,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,come qualsiasi altro detenuto_tosdip italiano,COMMENTO,COMMENTO
5809,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"in primo va verificato l' inserim_comunità del soggetto , se lavora , se può_essere un soggetto che può rispondere in_senso positivo in tale attività e infine se c' è anche da_parte_dei famigliari un sostegno",DESCRIZIONE,DESCRIZIONE
5810,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_conosco,GIUSTIFICAZIONE,NON RISPOSTA
5811,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,NON RISPOSTA,NON RISPOSTA
5812,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"per una valutazione che possa mettere in_condizione , di_intraprendere azioni verso detenuti_stranieri , vengono_seguiti da psichiatri , medici , psicologi , che valuterebbero sicuramente il caso di_intraprendere la presa_carico .",GENERALIZZAZIONE,GENERALIZZAZIONE
5813,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,vengono presi provvedimenti poco importanti nei_confronti_di queste persone perché una_volta_che mettono piede fuori_dall' istituto tornano effettuare sbagli .,GIUDIZIO,GIUDIZIO
5814,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,rispetto_agli aspetti concreti dell' attività_svolta dalla c . c . di ancona non_sono a_conoscenza di come si prende_carico il soggetto . dal_punto_di_vista legislativo so che gli educatori tengono i contatti_sert e i contatti_comunità di_recupero per poter stilare un programma .,RIDIMENSIONAMENTO,RIDIMENSIONAMENTO
5815,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"se ha la cittadinanza_ita 
se non è instabile mentalmente 
",DESCRIZIONE,NON RISPOSTA
5816,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_conosco,GIUSTIFICAZIONE,NON RISPOSTA
5817,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"per gli istituti : purché esista un legittimo provvedimento che limita la libertà personali 
per il cssa : acquisizioni inform_soc_fam 
per altre misure_alterna_det : purché lo_stesso registri nei_limiti_della legge 
",COMMENTO,COMMENTO
5818,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,NON RISPOSTA,NON RISPOSTA
5819,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_sola procedura,GIUSTIFICAZIONE,NON RISPOSTA
5820,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,sostegno umanitario di controllo per tutela della vita con progr_cura ( metadone ),COMMENTO,COMMENTO
5821,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"colloq_pr_ingr , un' allocaz_idonea , sostegno_psic",DESCRIZIONE,DESCRIZIONE
5822,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"dopo il serv_tossdip , c' è solo il servizio di assist_psic",COMMENTO,COMMENTO
5823,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,la locazione per_quanto_possibile presso reparti o sezioni ben delineate con problematiche comuni per evitare inutili dispersioni di attività,COMMENTO,COMMENTO
5824,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,la somministr_metad,DESCRIZIONE,sancire
5825,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,essersi dichiarato_tosdip all_ingr_carcere o essere già in_carico dall_esterno,COMMENTO,COMMENTO
5826,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"raccordo_sert che lo ha seguito per la ricostruzione della sua storia e la valutazione di possibili percorsi 
raccordo con le risorse_esterne ( famiglia , volontariato , eccetera ) 
seguirà relazione al richiedente ( carcere , tribunale , sorveglianza ) 
",DESCRIZIONE,DESCRIZIONE
5827,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,la valutazione fatta in_sede_di uscita medica di ingresso dal sanitario aspetti mostrati e successivi crisi_astin,COMMENTO,COMMENTO
5828,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"visita_medica , colloquio più_o_meno approfondito con l' operat_polizia , esame delle precedenti carcerazioni , 
idonea_ubicaz ( compatibilmente con le disponibilità ) e che dio ci aiuti ! 
",COMMENTO,COMMENTO
5829,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"sostegno_psic 
orientam_lav 
ricerca comunità 
ricerca eventuali sert_esterno 
orientamento per le misure_alternative 
",DESCRIZIONE,DESCRIZIONE
5830,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"la sua posiz_giurid_def e l' apert_proc_osserv art_13 
ord_penit.
",DESCRIZIONE,COMMENTO
5831,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"azioni di sostegno e di aiuto dove il caso lo permette 
l' inserim_comunità del soggetto che li ospitano o presso case_accoglienza 
",DESCRIZIONE,DESCRIZIONE
5832,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,all_atto dell' ingresso viene visitato_medico dell' istituto che giudica lo stato_salute sia fisica che mentale per l' adozione dei relativi adempimenti ; il soggetto viene_preso a verbale per accertarsi che non abbia problemi di incolumità con altri oltre le limitazioni imposte dall' ordinanza del giudice !,DESCRIZIONE,DESCRIZIONE
5833,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"la presa_carico è in_genere di tipo sanitario sert , psicologi , psichiatri",GENERALIZZAZIONE,GENERALIZZAZIONE
5834,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"test per verificare_tosdip 
somministr_metad a_scalare 
presa_carico socio-psicologica 
",DESCRIZIONE,DESCRIZIONE
5835,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,distrib_metadone,sancire,sancire
5836,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"l' attività prosegue o viene nuovamente ridefinita con lo 
staff_medico e gli operatori_sert dell' istituto 
",DESCRIZIONE,COMMENTO
5837,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"indicazione degli educatori 
indicazione degli ass_soc 
sportello_stranieri 
",DESCRIZIONE,GENERALIZZAZIONE
5838,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"le indicazioni degli educatori , degli ass_soc e dello sportello_stranieri",DESCRIZIONE,GENERALIZZAZIONE
