,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
1716,1716,1716,Come ti descriveresti prima di entrare in carcere?,Descrizione,egoista pensando solo al guadagno per motivi di sbaglio giudiziari in precedenza ,giustificazione,J,Mix,"('red', 4, 1)",red,egoista pensando solo al guadagno per motivi di sbaglio giudiziari in precedenza ,red,giustificazione,True,2,True
1717,1717,1717,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,si e stilizzato un rapporto di rispetto ed amicizia ,sancire,J,Mix,"('red', 1, 0)",red,si e stilizzato un rapporto di rispetto ed amicizia ,red,sancire,True,2,True
1718,1718,1718,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,credo che gli italiano pensino che non stiamo bene insieme ,giustificazione,J,Mix,"('red', 4, 1)",red,credo che gli italiano pensino che non stiamo bene insieme ,red,giustificazione,True,2,True
1719,1719,1719,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,ho conosciuto dello esistenza dello sopport reduci che ho segnato con una crocetta atto i libri ,descrizione,J,Mix,"('green', 0, 1)",green,ho conosciuto dello esistenza dello sopport reduci che ho segnato con una crocetta atto i libri ,green,descrizione,True,2,True
1720,1720,1720,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,dipende dal nostro comportamento se e 1 pero attiva merita tutto e ,commento,J,Mix,"('red', 3, 1)",red,dipende dal nostro comportamento se e 1 pero attiva merita tutto e ,red,commento,True,2,True
1721,1721,1721,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,riunioni ,generalizzazione,J,Mix,"('red', 3, 1)",red,riunioni ,red,generalizzazione,True,2,True
1722,1722,1722,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,mi descrivi inconsapevole di quello che faccio nel e ,giudizio,J,Mix,"('red', 3, 1)",red,mi descrivi inconsapevole di quello che faccio nel e ,red,giudizio,True,2,True
1723,1723,1723,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche ci aiuta ,descrizione,J,Mix,"('green', 0, 1)",green,perche ci aiuta ,green,descrizione,True,2,True
1724,1724,1724,Come ti descriverai una volta uscito dal carcere?,Descrizione,insoddisfatti ,giudizio,J,Mix,"('red', 3, 1)",red,insoddisfatti ,red,giudizio,True,2,True
1725,1725,1725,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,ritengo che siano poco efficaci in relazione ai risultati che si verificano poiche molto spesso abbiamo gli stessi soggetti in istituito e ne e la dimostrazione dello efficacia del trattamento rieducativo  ,prescrizione,J,Mix,"('yellow', 4, 4)",yellow,ritengo che siano poco efficaci in relazione ai risultati che si verificano poiche molto spesso abbiamo gli stessi soggetti in istituito e ne e la dimostrazione dello efficacia del trattamento rieducativo  ,yellow,prescrizione,True,2,True
1726,1726,1726,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,"perche serena persona rimane in
questo posto per un pot di tempo
svil la sua tendenza alla criminali diventa un antico in
pi— e ",previsione,J,Mix,"('red', 5, 4)",red,"perche serena persona rimane in
questo posto per un pot di tempo
svil la sua tendenza alla criminali diventa un antico in
pi— e ",red,previsione,True,2,True
1727,1727,1727,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,che ha sbagliato ho sbagliato io ,giudizio,J,Mix,"('red', 3, 1)",red,che ha sbagliato ho sbagliato io ,red,giudizio,True,2,True
1728,1728,1728,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,ha commesso come me ,generalizzazione,J,Mix,"('red', 3, 1)",red,ha commesso come me ,red,generalizzazione,True,2,True
1729,1729,1729,Come ti descriveresti prima di entrare in carcere?,Descrizione,una persona tranquilla ,descrizione,J,Mix,"('green', 0, 1)",green,una persona tranquilla ,green,descrizione,True,2,True
1730,1730,1730,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,si cerca di inserirle come tara si cerca di dargli degli affidai prova con lavoro certo e ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,si cerca di inserirle come tara si cerca di dargli degli affidai prova con lavoro certo e ,red,dichiarazione_intenti,True,2,True
1731,1731,1731,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,e e e e 1 magri mi dispiaciuto ,commento,J,Mix,"('red', 3, 1)",red,e e e e 1 magri mi dispiaciuto ,red,commento,True,2,True
1732,1732,1732,Come si descriverebbe come persona straniera detenuta,Descrizione,disperata e le obbligano in qualche caso a fare del male a se stesse ,giudizio,J,Mix,"('red', 3, 1)",red,disperata e le obbligano in qualche caso a fare del male a se stesse ,red,giudizio,True,2,True
1733,1733,1733,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,vorrei aggiungere un'altra cosa che forse come me anche lui/lei e una ottima ,possibilita,J,Mix,"('yellow', 2, 2)",yellow,vorrei aggiungere un'altra cosa che forse come me anche lui/lei e una ottima ,yellow,possibilita,True,2,True
1734,1734,1734,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,la santa ,giudizio,J,Mix,"('red', 3, 1)",red,la santa ,red,giudizio,True,2,True
1735,1735,1735,Come descriverebbe una persona che “gode di salute”?,Descrizione,psicologicamente equilibrata in se stesso ,giudizio,J,Mix,"('red', 3, 1)",red,psicologicamente equilibrata in se stesso ,red,giudizio,True,2,True
1736,1736,1736,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,e quanto e il momento non sempre viene accettato per via del tipo di lavoro ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,e quanto e il momento non sempre viene accettato per via del tipo di lavoro ,yellow,specificazione,True,2,True
1737,1737,1737,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,"screening sierologico e tubercolare 
counseling e ",descrizione,J,Mix,"('green', 0, 1)",green,"screening sierologico e tubercolare 
counseling e ",green,descrizione,True,2,True
1738,1738,1738,Come descriverebbe una persona che “gode di salute”?,Descrizione,in buon compenso cinico psichico ,giudizio,J,Mix,"('red', 3, 1)",red,in buon compenso cinico psichico ,red,giudizio,True,2,True
1739,1739,1739,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,051) ci sono fanno scegliere questo ,deresponsabilizzazione,J,Mix,"('red',4,2)",red,051) ci sono fanno scegliere questo ,red,deresponsabilizzazione,True,2,True
1740,1740,1740,Come ti descriverai una volta uscito dal carcere?,Descrizione,per me uno straniero senza documento ,opinione,J,Mix,"('red', 5, 3)",red,per me uno straniero senza documento ,red,opinione,True,2,True
1741,1741,1741,Come ti descriveresti prima di entrare in carcere?,Descrizione,una buona persona ,descrizione,J,Mix,"('green', 0, 1)",green,una buona persona ,green,descrizione,True,2,True
1742,1742,1742,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,l abbiamo saputo dentro il caro ,descrizione,J,Mix,"('green', 0, 1)",green,l abbiamo saputo dentro il caro ,green,descrizione,True,2,True
1743,1743,1743,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,093) uomo incompreso ,giudizio,J,Mix,"('red', 3, 1)",red,093) uomo incompreso ,red,giudizio,True,2,True
1744,1744,1744,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,e t detengo ,descrizione,J,Mix,"('green', 0, 1)",green,e t detengo ,green,descrizione,True,2,True
1745,1745,1745,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,che si dia la medicina necessaria alle detenute ,giudizio,J,Mix,"('red', 3, 1)",red,che si dia la medicina necessaria alle detenute ,red,giudizio,True,2,True
1746,1746,1746,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,poco rispondenti alle reali necessita ,giudizio,J,Mix,"('red', 3, 1)",red,poco rispondenti alle reali necessita ,red,giudizio,True,2,True
1747,1747,1747,Come ti descriverai una volta uscito dal carcere?,Descrizione,una persona differente ,giudizio,J,Mix,"('red', 3, 1)",red,una persona differente ,red,giudizio,True,2,True
1748,1748,1748,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,non sono molti gli strumenti ed attivita per la rieducazione e ,giudizio,J,Mix,"('red', 3, 1)",red,non sono molti gli strumenti ed attivita per la rieducazione e ,red,giudizio,True,2,True
1749,1749,1749,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,mi piacerebbe andare a scuola ,non_risposta,J,Mix,"('red', 3, 1)",red,mi piacerebbe andare a scuola ,red,non_risposta,True,2,True
1750,1750,1750,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,un essere umano che ha avuto la sfortuna di commettere un reato ,sancire,J,Mix,"('red', 1, 0)",red,un essere umano che ha avuto la sfortuna di commettere un reato ,red,sancire,True,2,True
1751,1751,1751,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,che sia qui o da un'altra parte sarebbe lo stesso perche sarei comunque in carcere ,commento,J,Mix,"('red', 3, 1)",red,che sia qui o da un'altra parte sarebbe lo stesso perche sarei comunque in carcere ,red,commento,True,2,True
1752,1752,1752,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,colloquio interno permesso ,giudizio,J,Mix,"('red', 3, 1)",red,colloquio interno permesso ,red,giudizio,True,2,True
1753,1753,1753,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,sono sei anni mai visto mia famiglia questo e il problema ,sancire,J,Mix,"('red', 1, 0)",red,sono sei anni mai visto mia famiglia questo e il problema ,red,sancire,True,2,True
1754,1754,1754,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,sarebbe importante ma non viene vista importanza ,contrapposizione,J,Mix,"('red', 6, 4)",red,sarebbe importante ma non viene vista importanza ,red,contrapposizione,True,2,True
1755,1755,1755,Come descriverebbe una persona che “gode di salute”?,Descrizione,in buona forma fisica e mentali ,giudizio,J,Mix,"('red', 3, 1)",red,in buona forma fisica e mentali ,red,giudizio,True,2,True
1756,1756,1756,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,rispetto sapienza ,sancire,J,Mix,"('red', 1, 0)",red,rispetto sapienza ,red,sancire,True,2,True
1757,1757,1757,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,non avendo mai lavorato in una sezione e non lo so e non mi sento di rispondere basando su racconti di colleghi ,giustificazione,J,Mix,"('red', 4, 1)",red,non avendo mai lavorato in una sezione e non lo so e non mi sento di rispondere basando su racconti di colleghi ,red,giustificazione,True,2,True
1758,1758,1758,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",Descrizione,perche ti picchia quando e civile ,previsione,J,Mix,"('red', 5, 4)",red,perche ti picchia quando e civile ,red,previsione,True,2,True
1759,1759,1759,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,articolo 1 ,commento,J,Mix,"('red', 3, 1)",red,articolo 1 ,red,commento,True,2,True
1760,1760,1760,Come ti descriveresti prima di entrare in carcere?,Descrizione,insoddisfatti ,giudizio,J,Mix,"('red', 3, 1)",red,insoddisfatti ,red,giudizio,True,2,True
1761,1761,1761,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,iniziative di autoriflessione sul proprio vissuto ,sancire,J,Mix,"('red', 1, 0)",red,iniziative di autoriflessione sul proprio vissuto ,red,sancire,True,2,True
1762,1762,1762,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,Descrizione,dovrebbero ascoltare di piu i consigli che noi operatori diamo nei loro confronti e ,commento,J,Mix,"('red', 3, 1)",red,dovrebbero ascoltare di piu i consigli che noi operatori diamo nei loro confronti e ,red,commento,True,2,True
