,Unnamed: 0,Unnamed: 0.1,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
4347,4347,4347,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,il non litigare andare d accordo le amicizia non con tutti ma con la maggior parte si ,sancire,J,Mix,"('red', 1, 0)",red,il non litigare andare d accordo le amicizia non con tutti ma con la maggior parte si ,red,sancire,False,0,False
4348,4348,4348,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,Descrizione,penso sia una ottima opportunita che danno a ciascuna di noi e che dobbiamo approfittarne per mandare avanti ,opinione,J,Mix,"('red', 5, 3)",red,penso sia una ottima opportunita che danno a ciascuna di noi e che dobbiamo approfittarne per mandare avanti ,red,opinione,False,0,False
4349,4349,4349,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,dipende dalla sua opinione ,ridimensionamento,J,Mix,"('red',1,0)",red,dipende dalla sua opinione ,red,ridimensionamento,False,0,False
4350,4350,4350,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,visita media e segnalazione e da parte dello stesso e al locale servo tossi ,descrizione,J,Mix,"('green', 0, 1)",green,visita media e segnalazione e da parte dello stesso e al locale servo tossi ,green,descrizione,False,0,False
4351,4351,4351,Come ti descriverai una volta uscito dal carcere?,Descrizione,e non faro pia quello che ho fatto ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,e non faro pia quello che ho fatto ,red,dichiarazione_intenti,False,0,False
4352,4352,4352,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,da altre detengo e dai manifesti informo appesti ,descrizione,J,Mix,"('green', 0, 1)",green,da altre detengo e dai manifesti informo appesti ,green,descrizione,False,0,False
4353,4353,4353,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,t altri peter ,descrizione,J,Mix,"('green', 0, 1)",green,t altri peter ,green,descrizione,False,0,False
4354,4354,4354,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,Descrizione,come una persona reato per motivi personali ,specificazione,J,Mix,"('yellow', 1, 1)",yellow,come una persona reato per motivi personali ,yellow,specificazione,False,0,False
4355,4355,4355,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,pia collaboratori ,generalizzazione,J,Mix,"('red', 3, 1)",red,pia collaboratori ,red,generalizzazione,False,0,False
4356,4356,4356,Come ti descriverai una volta uscito dal carcere?,Descrizione,una persona non considerata ,giudizio,J,Mix,"('red', 3, 1)",red,una persona non considerata ,red,giudizio,False,0,False
4357,4357,4357,Come ti descriveresti prima di entrare in carcere?,Descrizione,mi sentivo un pot disperata perche non guadagnavo il necessario per aiutare la mia famiglia ,causa,J,Mix,"('red', 2, 1)",red,mi sentivo un pot disperata perche non guadagnavo il necessario per aiutare la mia famiglia ,red,causa,False,0,False
4358,4358,4358,Come si descriverebbe come persona straniera detenuta,Descrizione,privato da diritti dentro il carcere ,giudizio,J,Mix,"('red', 3, 1)",red,privato da diritti dentro il carcere ,red,giudizio,False,0,False
4359,4359,4359,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,lo sapevo perche anche nel caro di cresci ci sono queste cose e ,descrizione,J,Mix,"('green', 0, 1)",green,lo sapevo perche anche nel caro di cresci ci sono queste cose e ,green,descrizione,False,0,False
4360,4360,4360,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,un sono in grado d descriveremo ,non_risposta,J,Mix,"('red', 3, 1)",red,un sono in grado d descriveremo ,red,non_risposta,True,1,False
4361,4361,4361,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,non lo so ,non_risposta,J,Mix,"('red', 3, 1)",red,non lo so ,red,non_risposta,False,0,False
4362,4362,4362,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,mi fa pensare che sono integrato bene il fatto che comunicano tra di loro si aiutano uno con altro ,descrizione,J,Mix,"('green', 0, 1)",green,mi fa pensare che sono integrato bene il fatto che comunicano tra di loro si aiutano uno con altro ,green,descrizione,False,0,False
4363,4363,4363,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,nulla ,sancire,J,Mix,"('red', 1, 0)",red,nulla ,red,sancire,False,0,False
4364,4364,4364,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,molto bene e ,non_risposta,J,Mix,"('red', 3, 1)",red,molto bene e ,red,non_risposta,False,0,False
4365,4365,4365,Come ti descriverai una volta uscito dal carcere?,Descrizione,penso che star bene anche se soffro e ,opinione,J,Mix,"('red', 5, 3)",red,penso che star bene anche se soffro e ,red,opinione,False,0,False
4366,4366,4366,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,quando funziona tutto ,giudizio,J,Mix,"('red', 3, 1)",red,quando funziona tutto ,red,giudizio,False,0,False
4367,4367,4367,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,sfortunato ,giudizio,J,Mix,"('red', 3, 1)",red,sfortunato ,red,giudizio,False,0,False
4368,4368,4368,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,che svolge suo lavoro ,sancire,J,Mix,"('red', 1, 0)",red,che svolge suo lavoro ,red,sancire,True,1,False
4369,4369,4369,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,lo descrivi come persona normale ,giudizio,J,Mix,"('red', 3, 1)",red,lo descrivi come persona normale ,red,giudizio,False,0,False
4370,4370,4370,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,come 1 persona apprezzata e considerata ,sancire,J,Mix,"('red', 1, 0)",red,come 1 persona apprezzata e considerata ,red,sancire,False,0,False
4371,4371,4371,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,colpa della scelta ,giustificazione,J,Mix,"('red', 4, 1)",red,colpa della scelta ,red,giustificazione,False,0,False
4372,4372,4372,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,una persona preso troppa condanna ,commento,J,Mix,"('red', 3, 1)",red,una persona preso troppa condanna ,red,commento,False,0,False
4373,4373,4373,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,facile integrazione ,generalizzazione,J,Mix,"('red', 3, 1)",red,facile integrazione ,red,generalizzazione,False,0,False
4374,4374,4374,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,non saprei dire niente so solo che ci condannano senza colpa ,generalizzazione,J,Mix,"('red', 3, 1)",red,non saprei dire niente so solo che ci condannano senza colpa ,red,generalizzazione,False,0,False
4375,4375,4375,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",Descrizione,si e stato detto ,commento,J,Mix,"('red', 3, 1)",red,si e stato detto ,red,commento,False,0,False
4376,4376,4376,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,in ianni mesi parlo sole un m fa al telefono dato che per la situazione in cui si trovano tutti i mimi parenti non boss ben trov ,non_risposta,J,Mix,"('red', 3, 1)",red,in ianni mesi parlo sole un m fa al telefono dato che per la situazione in cui si trovano tutti i mimi parenti non boss ben trov ,red,non_risposta,False,0,False
4377,4377,4377,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,Descrizione,quantit lavoro ,giudizio,J,Mix,"('red', 3, 1)",red,quantit lavoro ,red,giudizio,False,0,False
4378,4378,4378,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,all ino del carcere e ,generalizzazione,J,Mix,"('red', 3, 1)",red,all ino del carcere e ,red,generalizzazione,False,0,False
4379,4379,4379,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",Descrizione,tossico ,giudizio,J,Mix,"('red', 3, 1)",red,tossico ,red,giudizio,False,0,False
4380,4380,4380,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,nessuno lo sa perche tutti abbiamo altri pensieri ,non_risposta,J,Mix,"('red', 3, 1)",red,nessuno lo sa perche tutti abbiamo altri pensieri ,red,non_risposta,False,0,False
4381,4381,4381,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,essendo esterno a tale domanda credo che gli operatori sent si basino sulle relazioni fatte dai medici e dagli educati e dalla direi carcere e ,giustificazione,J,Mix,"('red', 4, 1)",red,essendo esterno a tale domanda credo che gli operatori sent si basino sulle relazioni fatte dai medici e dagli educati e dalla direi carcere e ,red,giustificazione,True,1,False
4382,4382,4382,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,"non ci sono'dentro, ne fuori dato che di buttano fuori smacchiata a fuoco a vita ",sancire,J,Mix,"('red', 1, 0)",red,"non ci sono'dentro, ne fuori dato che di buttano fuori smacchiata a fuoco a vita ",red,sancire,False,0,False
4383,4383,4383,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",Descrizione,dividere le varie sezioni selezionandoli ,generalizzazione,J,Mix,"('red', 3, 1)",red,dividere le varie sezioni selezionandoli ,red,generalizzazione,False,0,False
4384,4384,4384,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,Descrizione,"allora il carcere non e riabilitativo, ",sancire,J,Mix,"('red', 1, 0)",red,"allora il carcere non e riabilitativo, ",red,sancire,False,0,False
4385,4385,4385,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,il t abc in cella ,non_risposta,J,Mix,"('red', 3, 1)",red,il t abc in cella ,red,non_risposta,False,0,False
4386,4386,4386,Come ti descriverai una volta uscito dal carcere?,Descrizione,e rispetter la legge italiana ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,e rispetter la legge italiana ,red,dichiarazione_intenti,False,0,False
4387,4387,4387,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",Descrizione,diverse attivita ila pulizia ila presenza delle docce acqua ,generalizzazione,J,Mix,"('red', 3, 1)",red,diverse attivita ila pulizia ila presenza delle docce acqua ,red,generalizzazione,False,0,False
4388,4388,4388,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,Descrizione,comunicazione ,descrizione,J,Mix,"('green', 0, 1)",green,comunicazione ,green,descrizione,False,0,False
4389,4389,4389,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,Descrizione,t discussioni con altri detengo ,descrizione,J,Mix,"('green', 0, 1)",green,t discussioni con altri detengo ,green,descrizione,False,0,False
4390,4390,4390,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,"penso che era obbligato in un certo senso magri non in regola e in assenza di un senza lavoro oppure senza domicilio, questi due motivi sono abbastanza sufficenti per darsi alla maledita ",giustificazione,J,Mix,"('red', 4, 1)",red,"penso che era obbligato in un certo senso magri non in regola e in assenza di un senza lavoro oppure senza domicilio, questi due motivi sono abbastanza sufficenti per darsi alla maledita ",red,giustificazione,True,1,False
4391,4391,4391,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,Descrizione,un adulto che ha fatto per la ragazza per cui ha falsificai documenti ha avuto una denuncia false ,descrizione,J,Mix,"('green', 0, 1)",green,un adulto che ha fatto per la ragazza per cui ha falsificai documenti ha avuto una denuncia false ,green,descrizione,False,0,False
4392,4392,4392,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,Descrizione,autodich tosai o autodich uso sost all ingo carcere e scalare meta o con buprenorfina se vi e accerta clino positivo e ,descrizione,J,Mix,"('green', 0, 1)",green,autodich tosai o autodich uso sost all ingo carcere e scalare meta o con buprenorfina se vi e accerta clino positivo e ,green,descrizione,False,0,False
