,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
3776,3776,1682,Come descriverebbe una violenza sessuale?,descrizione,"A volte mi chiedo che senso ha avuto, affrontare tutto questo a trent’anni passati! Non avrei potuto farlo prima?! L’ho fatto semplicemente quando ci sono riuscito ed ho avuto la forza per farlo, ma adesso che l’ho fatto, vorrei urlare a tutti quelli che vivono ancora: nel senso di colpa, nella paura, nella vergogna e nella disperazione che ogni istante vissuto così è un istante rubato ad una VITA piena di tutto ciò che ci siamo negati per colpe non nostre, una VITA che meritiamo di VIVERE e che possiamo realizzare solo se troviamo il coraggio di condividere il nostro dolore. (…)”",opinione,J,Mix,"('red', 5, 3)",red,"A volte mi chiedo che senso ha avuto, affrontare tutto questo a trent’anni passati! Non avrei potuto farlo prima?! L’ho fatto semplicemente quando ci sono riuscito ed ho avuto la forza per farlo, ma adesso che l’ho fatto, vorrei urlare a tutti quelli che vivono ancora: nel senso di colpa, nella paura, nella vergogna e nella disperazione che ogni istante vissuto così è un istante rubato ad una VITA piena di tutto ciò che ci siamo negati per colpe non nostre, una VITA che meritiamo di VIVERE e che possiamo realizzare solo se troviamo il coraggio di condividere il nostro dolore. (…)”",red,opinione,True,2,True
3777,3777,1683,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"Per quanto mi riguarda l'iter clinico assistenziale riguardante mia figlia lo descriverei come un'esperienza traumatizzante e complicata da gestire in quanto ci mette davanti a dover prendere delle decisioni per i nostri figli dovendoci fidare di quello checi viene detto dai medici senza avere nessuna competenza,",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"Per quanto mi riguarda l'iter clinico assistenziale riguardante mia figlia lo descriverei come un'esperienza traumatizzante e complicata da gestire in quanto ci mette davanti a dover prendere delle decisioni per i nostri figli dovendoci fidare di quello checi viene detto dai medici senza avere nessuna competenza,",yellow,valutazione,True,2,True
3778,3778,1683,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"in più complica notevolmente lo svolgimento della vita quotidiana come il lavoro, portando a difficoltà economiche dovendo anche sostenere delle spese impreviste durante le lunghe ospedalizzazioni.",implicazione,J,Mix,"('red', 9, 7)",red,"in più complica notevolmente lo svolgimento della vita quotidiana come il lavoro, portando a difficoltà economiche dovendo anche sostenere delle spese impreviste durante le lunghe ospedalizzazioni.",red,implicazione,True,2,True
3779,3779,1684,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,"Mah, ognuno è libero di pensare quello che vuole, però per conto mio quando uno vede, davanti all’evidenza, non si può dire il contrario insomma, davanti all’evidenza il contrario non si può assolutamente dire. Tutti sono liberi di pensare, di pensare, ecco, però, il pensiero non si può fermare insomma, non c’è niente da descrivere, assolutamente.",generalizzazione,J,Mix,"('red', 3, 1)",red,"Mah, ognuno è libero di pensare quello che vuole, però per conto mio quando uno vede, davanti all’evidenza, non si può dire il contrario insomma, davanti all’evidenza il contrario non si può assolutamente dire. Tutti sono liberi di pensare, di pensare, ecco, però, il pensiero non si può fermare insomma, non c’è niente da descrivere, assolutamente.",red,generalizzazione,True,2,True
3780,3780,1685,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,Si…,generalizzazione,J,Mix,"('red', 3, 1)",red,Si…,red,generalizzazione,True,2,True
3781,3781,1685,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,descrizione,in che modo… si mangia bene in ospedale.,non_risposta,J,Mix,"('red', 3, 1)",red,in che modo… si mangia bene in ospedale.,red,non_risposta,True,2,True
3782,3782,1686,Come descriverebbe la gestione delle attività di un paziente oncologico post-operazione?,descrizione,"Lavoro (che comporta guidare molto), attività domestiche (stirare, pulire..), attività fisica sostenuta",descrizione,J,Mix,"('green', 0, 1)",green,"Lavoro (che comporta guidare molto), attività domestiche (stirare, pulire..), attività fisica sostenuta",green,descrizione,True,2,True
3783,3783,1687,Come descriverebbe un utente dei servizi psichiatrici?,descrizione,"che vive bene, tranquillo . Io invece ho tanta ansia, che mi vadano male le cose.
 Oltre a essere premuroso, sento le cose che non vanno, come è successo ieri che dovevo portare i fiori per l'anniversario e non l'ho fatto e mia moglie si è arrabbiata.",confronto,J,Mix,"('red', 6, 4)",red,"che vive bene, tranquillo . Io invece ho tanta ansia, che mi vadano male le cose.
 Oltre a essere premuroso, sento le cose che non vanno, come è successo ieri che dovevo portare i fiori per l'anniversario e non l'ho fatto e mia moglie si è arrabbiata.",red,confronto,True,2,True
3784,3784,1688,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,Felice,giudizio,J,Mix,"('red', 3, 1)",red,Felice,red,giudizio,True,2,True
3785,3785,1689,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Ho vissuto la gravidanza in modo sereno.,giudizio,J,Mix,"('red', 3, 1)",red,Ho vissuto la gravidanza in modo sereno.,red,giudizio,True,2,True
3786,3786,1689,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,"Nessun medico si era accorto di nulla. Ho partorito Lorenzo alla 38° settimana e dopo circa un mese e mezzo siamo stati ""catapultati"" a Padova con un bimbo in condizioni critiche.",descrizione,J,Mix,"('green', 0, 1)",green,"Nessun medico si era accorto di nulla. Ho partorito Lorenzo alla 38° settimana e dopo circa un mese e mezzo siamo stati ""catapultati"" a Padova con un bimbo in condizioni critiche.",green,descrizione,True,2,True
3787,3787,1689,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,L'intervento è stato lungo e rischioso. Lorenzo ha avuto un post operatorio difficile,giudizio,J,Mix,"('red', 3, 1)",red,L'intervento è stato lungo e rischioso. Lorenzo ha avuto un post operatorio difficile,red,giudizio,True,2,True
3788,3788,1689,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,ma piano piano ha recuperato e dopo l'impianto di un pacemaker siamo tornati a casa. Dopo di che si sono susseguiti 3 cateterismi e 3 sostituzioni di pacemaker.,descrizione,J,Mix,"('green', 0, 1)",green,ma piano piano ha recuperato e dopo l'impianto di un pacemaker siamo tornati a casa. Dopo di che si sono susseguiti 3 cateterismi e 3 sostituzioni di pacemaker.,green,descrizione,True,2,True
3789,3789,1690,Come descriverebbe una persona che “vive in salute”?,descrizione,persona che riesce a far fronte alle problematiche e alle situazioni che la vita presenta con senso di realtà e in grado di saper gestire le proprie emozioni e reazioni all'ambiente.,giudizio,J,Mix,"('red', 3, 1)",red,persona che riesce a far fronte alle problematiche e alle situazioni che la vita presenta con senso di realtà e in grado di saper gestire le proprie emozioni e reazioni all'ambiente.,red,giudizio,True,2,True
3790,3790,1691,Come descriverebbe un paziente oncologico operato per neoplasia?,descrizione,"Da vedere come mi lascia la malattia. Perchè se mi colpisce, non so cosa dirLe, ma se va bene, affetto, amore, qualche soldino. Cercando di aiutarli in qualche modo.",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"Da vedere come mi lascia la malattia. Perchè se mi colpisce, non so cosa dirLe, ma se va bene, affetto, amore, qualche soldino. Cercando di aiutarli in qualche modo.",yellow,valutazione,True,2,True
3791,3791,1692,Come descriverebbe una persona con diagnosi di depressione?,descrizione,apatica e senza nessun interesse particolare.,giudizio,J,Mix,"('red', 3, 1)",red,apatica e senza nessun interesse particolare.,red,giudizio,True,2,True
3792,3792,1693,Come descriverebbe una violenza sessuale?,descrizione," Io sono tormentata da un fantasma, il fantasma di mio padre, ovunque io vada, ovunque mi giri, lui è lì. Non ho scampo, anche se, non mi sta fisicamente accanto, io lo sento, io lo sento, sento il dolore che ha lasciato dentro di me, e il dolore che ha lasciato nella nostra casa, in mia madre, nella rabbia di mia sorella. ",descrizione,J,Mix,"('green', 0, 1)",green," Io sono tormentata da un fantasma, il fantasma di mio padre, ovunque io vada, ovunque mi giri, lui è lì. Non ho scampo, anche se, non mi sta fisicamente accanto, io lo sento, io lo sento, sento il dolore che ha lasciato dentro di me, e il dolore che ha lasciato nella nostra casa, in mia madre, nella rabbia di mia sorella. ",green,descrizione,True,2,True
3793,3793,1693,Come descriverebbe una violenza sessuale?,descrizione,"Lui “avvolge” le persone che amo, perché ha iniettato il suo veleno anche dentro di loro troppo,",giudizio,J,Mix,"('red', 3, 1)",red,"Lui “avvolge” le persone che amo, perché ha iniettato il suo veleno anche dentro di loro troppo,",red,giudizio,True,2,True
3794,3794,1693,Come descriverebbe una violenza sessuale?,descrizione," e io ho voglia di urlare e piangere, gridare e correre via. Sono così arrabbiata, così stanca di essere arrabbiata, così arrabbiata di essere stanca. Ho solo voglia di vomitare, vomitare questo schifo che mi sento dentro.",descrizione,J,Mix,"('green', 0, 1)",green," e io ho voglia di urlare e piangere, gridare e correre via. Sono così arrabbiata, così stanca di essere arrabbiata, così arrabbiata di essere stanca. Ho solo voglia di vomitare, vomitare questo schifo che mi sento dentro.",green,descrizione,True,2,True
3795,3795,1694,Come descriverebbe i possibili interventi clinico-assistenziali?,descrizione,Cercando di darle quante più informazioni possibili sul caso specifico e su come effettuare le eventuali criticità.,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,Cercando di darle quante più informazioni possibili sul caso specifico e su come effettuare le eventuali criticità.,red,dichiarazione_intenti,True,2,True
3796,3796,1695,Come descriverebbe le interazioni fra Università e città?,descrizione,poco ospitale,giudizio,J,Mix,"('red', 3, 1)",red,poco ospitale,red,giudizio,True,2,True
3797,3797,1696,Come descriverebbe il terrorismo?,descrizione,"Gli attentati terroristici, con la loro scia di clamore e panico, portano all’instaurarsi di un clima di terrore nel mondo ",causa,J,Mix,"('red', 2, 1)",red,"Gli attentati terroristici, con la loro scia di clamore e panico, portano all’instaurarsi di un clima di terrore nel mondo ",red,causa,True,2,True
3798,3798,1696,Come descriverebbe il terrorismo?,descrizione,"Ciò non è altro che il vero scopo di questi criminali. Non è certo la difesa degli ideali di una religione, è tutt’altro. Si consolida come la ricerca del lusso, del potere, della supremazia sugli altri, della folle idea di dominare il mondo, di esserne il capo.",sancire,J,Mix,"('red', 1, 0)",red,"Ciò non è altro che il vero scopo di questi criminali. Non è certo la difesa degli ideali di una religione, è tutt’altro. Si consolida come la ricerca del lusso, del potere, della supremazia sugli altri, della folle idea di dominare il mondo, di esserne il capo.",red,sancire,True,2,True
3799,3799,1696,Come descriverebbe il terrorismo?,descrizione,"A mio parere ciò non si discosta molto dagli ideali di un certo dittatore tedesco del XX secolo, ma neanche da quelli dell’attuale dittatore nordcoreano o da quelli dell’antico impero romano.",opinione,J,Mix,"('red', 5, 3)",red,"A mio parere ciò non si discosta molto dagli ideali di un certo dittatore tedesco del XX secolo, ma neanche da quelli dell’attuale dittatore nordcoreano o da quelli dell’antico impero romano.",red,opinione,True,2,True
3800,3800,1696,Come descriverebbe il terrorismo?,descrizione,"Il male è male in tutte le sue forme, da quelle minime a quelle impensabili.",giudizio,J,Mix,"('red', 3, 1)",red,"Il male è male in tutte le sue forme, da quelle minime a quelle impensabili.",red,giudizio,True,2,True
3801,3801,1696,Come descriverebbe il terrorismo?,descrizione,"Lo so, è un paragone che risulta molto banale agli occhi di chi è abituato alla “concretezza” della nostra società. Chiunque mi potrebbe dire che non si può certo paragonare un atto di vandalismo o una frode fiscale al massacro di migliaia di persone, come nemmeno l’ossessiva materialità occidentale di fronte allo sterminio di una popolazione. Questo ragionamento rasenterebbe il ridicolo, ne sono consapevole. Eppure se mi guardo intorno vedo un mondo che si sta scavando da solo la propria fossa.",opinione,J,Mix,"('red', 5, 3)",red,"Lo so, è un paragone che risulta molto banale agli occhi di chi è abituato alla “concretezza” della nostra società. Chiunque mi potrebbe dire che non si può certo paragonare un atto di vandalismo o una frode fiscale al massacro di migliaia di persone, come nemmeno l’ossessiva materialità occidentale di fronte allo sterminio di una popolazione. Questo ragionamento rasenterebbe il ridicolo, ne sono consapevole. Eppure se mi guardo intorno vedo un mondo che si sta scavando da solo la propria fossa.",red,opinione,True,2,True
3802,3802,1696,Come descriverebbe il terrorismo?,descrizione,"Potremmo dichiarare guerra ai terroristi, e in quel caso le alternative sarebbero due: soccombere o schiacciarli.",previsione,J,Mix,"('red', 5, 4)",red,"Potremmo dichiarare guerra ai terroristi, e in quel caso le alternative sarebbero due: soccombere o schiacciarli.",red,previsione,True,2,True
