,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR,DENOMINAZIONE JUNIOR
158,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"me-lo-ha-detto mio-marito c
",DESCRIZIONE,DESCRIZIONE
6181,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,avere la possibilità di assumere sostanze ( metadone ) per_cercare_di calmare la loro malattia,COMMENTO,COMMENTO
6023,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"conoscere il paese di provenienza 
conoscere le abitudini_relig
conoscere le abitudini_alim 
",DESCRIZIONE,COMMENTO
7348,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,prima_di_entrare in_prigione vendevo la droga senza_sapere cosa ne sarà di me domani . oggi sono fuori domani dentro .,DESCRIZIONE,DESCRIZIONE
2011,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,039) tossicodipendente,sancire,sancire
3995,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,gli-italiani sono un popolo-buono,COMMENTO,COMMENTO
7045,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,come_una_persona che voleva diventare ricco subito,DICHIARAZIONE DI INTENTI ,DICHIARAZIONE DI INTENTI 
1962,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"----017 
sono_stato io ma colpa della droga perch‚ uno se usa la droga 
non conta pi— se la_prima_volta o la 
seconda 
",GIUSTIFICAZIONE,GIUSTIFICAZIONE
5452,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,"non abbiamo i mezzi e soprattutto la possibilita di poter utilizzare le 
nostre potenzialita 
",GENERALIZZAZIONE,GENERALIZZAZIONE
4498,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,perch‚_ci_aiutano a non sbagliare di_nuovo,DESCRIZIONE,GIUDIZIO
3225,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,la stessa condanna,GENERALIZZAZIONE,GENERALIZZAZIONE
1849,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,nel rispettare il prossimo per trovarsi bene nel_modo esterno,SPECIFICAZIONE,IMPLICAZIONI
549,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-av-l-info dai-deten che si-trovano con-me 
",DESCRIZIONE,DESCRIZIONE
5840,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,NON RISPOSTA,NON RISPOSTA
1159,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"come_già ho segnalato prima, non_vi sono momenti di incontro tra operatori preposti al_trattamento rieducativo ed il detenuto,",OPINIONE,DESCRIZIONE
5753,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,sufficienti .,GIUDIZIO,GIUDIZIO
5691,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"e solo un piccolo aiuto per detenuto in_cui sar… coinvolto 
per_passare la sua pena in_un_modo 
migliore",GIUSTIFICAZIONE,GIUSTIFICAZIONE
5251,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"ero_una_persona lavoratrice , avevo_la_mia casa e una famiglia che oggi non esistono più ; devo ricominciare daccapo .",DESCRIZIONE,DESCRIZIONE
166,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ci-avvisano gli agenti-poliz-penit,DESCRIZIONE,DESCRIZIONE
7518,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"stupido , mi fidavo degli amici",DESCRIZIONE,sancire
4226,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"che sei una-brava-persona ; che ti-stai-impegnando 
",sancire,sancire
5722,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,sono_difficili di contattare ma_sono utili per_i_detenuti,GIUDIZIO,GIUDIZIO
1629,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,l' assistenza sanitaria e la pulizia delle_celle.,sancire,sancire
2151,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,conosco i drogati,COMMENTO,COMMENTO
679,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,da un lato molto buono,VALUTAZIONE,GIUDIZIO
252,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,tr alt-pers-che-con-reg.,DESCRIZIONE,DESCRIZIONE
4821,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,mi ricordo tutto ,NON RISPOSTA,NON RISPOSTA
7399,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"felice , innocente , inesperto , fiducioso",DESCRIZIONE,GIUDIZIO
6819,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,non_saprei,NON RISPOSTA,NON RISPOSTA
4568,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"non_ci_sono persone che possono aiutare i
detenuti stranieri
",DESCRIZIONE,COMMENTO
3027,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,si presenta con una buona costituzione,GIUDIZIO,GIUDIZIO
7408,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,senza pensieri vita notturna,sancire,sancire
5785,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"il concetto Š_buono , ma ! sempre si_pu• di_pi—",CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
3298,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,ha fatto male.,sancire,sancire
6257,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,promesso è_l_ultima_volta che uso la droga ,sancire,sancire
6586,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"ma non_perché_sia_razzista,",GIUSTIFICAZIONE,GIUSTIFICAZIONE
4855,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,penso agli amici e mi sento solo ,NON RISPOSTA,NON RISPOSTA
4918,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,avrei bisogno di conoscere l'ambiente prima di dare il mio giudizio ,GIUSTIFICAZIONE,NON RISPOSTA
1428,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"buona amministrazione; più_attenzione verso le lamentele dei 
detenuti;",GIUDIZIO,GIUDIZIO
2967,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,no patologie invalidanti,sancire,sancire
215,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,parlando con i agenti-poliz-penit,DESCRIZIONE,DESCRIZIONE
3405,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,una persona,GENERALIZZAZIONE,GENERALIZZAZIONE
6616,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"conoscere maggiormente le culture le une delle altre, creando condivisione e allargando gli orizzonti di chi non ""ammette"" per ignoranza",DESCRIZIONE,RIFERIMENTO ALL'OBIETTIVO
2146,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,"descrivo il consumatore di sostanze come eroina e cannabis, che cerca_la_morte",sancire,sancire
5141,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,dal_comportamento dei medesimi e dalla esperienza acquisita dopo diversi anni di carcere.,DESCRIZIONE,OPINIONE
3313,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,cosciente dei rischi che corre ma obbligata ad assumere questi rischi,CONTRAPPOSIZIONE,CONTRAPPOSIZIONE
6698,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,parità tra i due,GENERALIZZAZIONE,GENERALIZZAZIONE
2547,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,male,sancire,sancire
4406,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,mi trattano bene e mi curano nella_prigione,DESCRIZIONE,COMMENTO
157,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,ho-chiesto-a-comp cosa c' era dentro,DESCRIZIONE,NON RISPOSTA
810,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,sono molto difficili,VALUTAZIONE,GIUDIZIO
2893,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,mi chiedo salute mentale? Dipende se ci sono disturbi mentali questi si presentano anche fisicamente,GENERALIZZAZIONE,GENERALIZZAZIONE
5244,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,come ammalato perché ero condannato,GIUSTIFICAZIONE,GIUSTIFICAZIONE
3927,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,persona pericolosa,GIUDIZIO,sancire
6154,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,precedente o attuale stato_salute,NON RISPOSTA,NON RISPOSTA
506,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"tr le mie comp 
",DESCRIZIONE,DESCRIZIONE
5024,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,tipo socialità e ore di socialità aggiuntive in_base_ai risultati.,SPECIFICAZIONE,SPECIFICAZIONE
1612,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,facilità di contatto con il giudi_di_sorveglianz,GIUDIZIO,GIUDIZIO
5987,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"conoscenza e relazione con la persona 
conoscenza e sostegno della famiglia presente sul_territorio 
verifica_risorse esistenti attivazione delle risorse utilizzabili 
collaborazione con mediatori_culturali e associazioni specifiche 
",DESCRIZIONE,sancire
3786,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,è come quando uno ruba dei soldi ad un signore e poi arrivano i carabinieri,DESCRIZIONE,DESCRIZIONE
7142,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona e lavoratrice,DESCRIZIONE,GENERALIZZAZIONE
7103,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,ero_libero e potevo organizzarmi la mia_vita,sancire,sancire
403,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,da altre-che-si-trovano in-questo-istituto,DESCRIZIONE,DESCRIZIONE
924,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,presenza degli operatori del trattamento e loro efficacia,DESCRIZIONE,PRESCRIZIONE
27,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,dallo-scritto,GENERALIZZAZIONE,DESCRIZIONE
485,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"ho-av-l-info dai-deten in-prig 
",DESCRIZIONE,DESCRIZIONE
4713,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"certe persone scelgono le possibilit… di
trattt non per interesse ma per_mancanza_di
altre
possibilit…
",GENERALIZZAZIONE,CAUSA
3849,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-so come mi-descrive,NON RISPOSTA,NON RISPOSTA
1385,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"il lavoro e la formazione_professionale, lo sport ogni_giorno,",sancire,DESCRIZIONE
3637,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"una persona, appena avuto qualche problema o delusione in amore si butta subito nella (merda) droga come successo a me",CAUSA,CAUSA
7293,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"una_persona per_bene , padre_di_famiglia ma che lavora che gli piace lavorare",sancire,sancire
3005,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,sano sia fisic,GIUDIZIO,GIUDIZIO
2200,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non uso,NON RISPOSTA,COMMENTO
1736,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,rieducazione cosa che non succede,NON RISPOSTA,sancire
