,Unnamed: 0,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR
1373,1373,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"campo_di_calcio 
musica 
celle_aperte",SPECIFICAZIONE
3479,3479,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,ogni reato ha suo reato da vdere e non si capire come si sente grazie,GENERALIZZAZIONE
5635,5635,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"posso_descrivere la possibilit… del trattame_rieducativo a cui 
Š_possibile accederecome persona_detenuta , l' unico modo 
per_passare del_tempo , meglio_che sedersi o dormire , e il 
tempo diventa 
lungo Š non_passa veloce .",GIUSTIFICAZIONE
4679,4679,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,perch‚_non_ci_sono mai,sancire
5361,5361,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,mettendo in_difficolta lo svolgimento delle attivita,IMPLICAZIONI
1480,1480,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"aria perché ti manca tanto 
",GIUDIZIO
1843,1843,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,molto difficile,GIUDIZIO
3245,3245,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,io personalmente ho preso la strada sbagliata purtroppo molto e dopo tutta questa esperienza mi auguro che nessuno fa lo stesso errore che ho fatto. È un tunnel che non finisce mai,GENERALIZZAZIONE
7392,7392,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,_difficile accettare l' idea di essere condannata ma qui mi_sono ambientata anche perché_io mio carattere è molto elastico,VALUTAZIONE
5890,5890,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,dichiaraz_tossdip,sancire
4404,4404,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,nel tratt_rieducativo ci_trattano male,DESCRIZIONE
4566,4566,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"per il solo motivo che le attivit… di
rieducaz in_questo_istituto esistono
",DESCRIZIONE
1631,1631,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"una_buona sorveglianza sia dentro che fuori_il_carcere 
la presenza di un educatore disponibile 
la presenza di un assistente_sociale disponibile",GIUDIZIO
5850,5850,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,colloqui svolti da personale dell' amministrazione e comunità_tera,sancire
3866,3866,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA
2438,2438,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,una_cosa_sbagliata mi_sentivo una_merda,GIUDIZIO
5221,5221,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"non l' immagino per le condizioni_di_vita 
difficoltà lingua 
usi_e_costumi diversi 
non c' è la disponibilità mentale 
",COMMENTO
1673,1673,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,tutto bene,sancire
1672,1672,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,il lavoro e la scuola,GENERALIZZAZIONE
4140,4140,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,1-persona-norm .,GIUDIZIO
6859,6859,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,che ci sia più coinvolgimento e interazione.,GENERALIZZAZIONE
1605,1605,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,"la vici_tra_educa_e_det 
la liberta interna,",sancire
3801,3801,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"come una persona fatto un passo sbagliato nella vita,",GIUDIZIO
7181,7181,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"allegra , attiva , lavoratrice",DESCRIZIONE
6260,6260,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,non_avevo preso la strada_giusta ,COMMENTO
5507,5507,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,la possibilita di incontro,DESCRIZIONE
5435,5435,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"teoricamente sta girando questa idea, ma nella pratica si stanno facendo 
passi indietro verso una netta separazione tra custodia e trattamento 
",CONFRONTO
486,486,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,per-esp,GENERALIZZAZIONE
6433,6433,Come si descriverebbe come persona straniera detenuta,DESCRIZIONE,io sono palestinese,DESCRIZIONE
5027,5027,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"non rispondo in_quanto io non vivo di immagini, ma_di_cose_concrete e reali e al_momento_di un mio trasferimento vedo cosa fare e pensare per poi giudicare",GIUSTIFICAZIONE
1071,1071,Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena quali elementi prenderebbe in considerazione?,DESCRIZIONE,riposi settimanali,sancire
4021,4021,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,veramente non-lo-so,NON RISPOSTA
2853,2853,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,sana,GIUDIZIO
6023,6023,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"conoscere il paese di provenienza 
conoscere le abitudini_relig
conoscere le abitudini_alim 
",DESCRIZIONE
3097,3097,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,che è stato fatto nei suoi confronti molta prevenzione,sancire
5313,5313,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,uno normale,GIUDIZIO
6480,6480,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,nessuna,NON RISPOSTA
1985,1985,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"----048 
dipende, alcuni accettano il fatto come una cosa andata_male e 
tanti altri come me sono tristi, 
pensierosi e preoccupati",POSSIBILITÀ
6887,6887,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,non_saprei,NON RISPOSTA
4310,4310,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"da-quando sono-stata in-isolamento per la scabbia 
",SPECIFICAZIONE
4812,4812,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,"in carcere sono tutti uguali, non si fa caso alla nazionalità ",GENERALIZZAZIONE
381,381,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,"come-straniero, nn-ries-lav-fuo-ist",CONTRAPPOSIZIONE
1119,1119,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione",VALUTAZIONE,la commissione della_cucina dovrebbe_avere un po' di umiltà verso_i_detenuti e sarebbe se il musulmano non mangia il maiale per_colpa_di loro noi dobbiamo usufruire dello stesso pasto di_loro penso di no allora ci vuole un po' po' di organizzazione diversa sia per_noi che per_loro,GIUDIZIO
1488,1488,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,più_attenzione e pazienza,GIUDIZIO
771,771,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,"ma utte le cose come la recitazione e costruzione di artigianatoche oggi non credo ci sia sarebbe bello, come lo sarebbe avere sartoria e attivita sportiva creativa come tennis calcio kingboxing",GIUDIZIO
2773,2773,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,che sta bene,GIUDIZIO
1192,1192,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,tale scelta è stata fatta in_riferimento_alle statistiche che vengono effettuate ogni_anno da_parte_della nostra amministrazione.,GIUDIZIO
821,821,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,"cioe il livello "" zero "" e superato appena a causa della "" funzione fisiologica vitale """,VALUTAZIONE
2172,2172,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,“un_debole” (un_disastro come essere_umano),GIUDIZIO
5855,5855,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,GIUSTIFICAZIONE
5099,5099,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,le motivazioni e per la diversità di religione,GIUDIZIO
4894,4894,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,andiamo d'accordo con gli italiani se loro non sono sotto terapia per disturbi mentali ,CAUSA
5740,5740,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"servono per_capire cose_nuove , per_imparare il lavoro , 
per_imparare a capire l' italiano , per_passare 
tempo , per_imparare a_scrivere",DESCRIZIONE
5127,5127,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,ci aiutiamo il_più_possibile,GIUDIZIO
5498,5498,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,"corsi_di_aggiornamento inesistenti 
corsi di specializzazione inesistenti (se_non conosci qualcuno)... 
",COMMENTO
7444,7444,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"non_lo_so , perché_non vorrei dare o descrivere_me_stesso , sarei ipocrita",RIDIMENSIONAMENTO
749,749,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,mediocre,GIUDIZIO
6853,6853,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"non sto qui ad elencarle, ma sono_infinite",COMMENTO
3451,3451,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"poveretta,",GIUDIZIO
7391,7391,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,veramente prima ero molto arrogante e mi era,GIUDIZIO
40,40,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,non-e-cosi-buono,NON RISPOSTA
5681,5681,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"sessantatre detenuti per sette 
non_ci attivit…",GIUSTIFICAZIONE
804,804,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,si lavora raramemente,GIUDIZIO
6192,6192,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,"iscrizione_sert 
tera_farma 
psicotera_sost 
tentativi di inserim_comunità 
segnalazione ai centri_accogli 
segnalazione al volontariato",DESCRIZIONE
634,634,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,una persona anormale,GIUDIZIO
3371,3371,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,l'esenzione per lui come l'esenzione per me,COMMENTO
2704,2704,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona,GENERALIZZAZIONE
1251,1251,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,corsi_professionali,sancire
7475,7475,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"una_persona nervosa per la paura di non saper difendersi , un innocente usato per la droga",GIUSTIFICAZIONE
