,TESTO DELLA DOMANDA,REPERTORIO DELLA DOMANDA,STRALCIO,DENOMINAZIONE SENIOR,DENOMINAZIONE JUNIOR
5729,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,il trattame_rieducativo sufficiente per_me come_detenuto,GIUDIZIO,GIUDIZIO
4807,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,il tipo di comportamento reciproco ,DESCRIZIONE,GENERALIZZAZIONE
4772,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"se davvero esistesse un trattt migliore allora non esisterebbe e non sarebbe
favorizzato l'
omosessualit… .
",RIDIMENSIONAMENTO,RIDIMENSIONAMENTO
3170,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,non deve lo stesso sbaglia un'altra volta,PRESCRIZIONE,PRESCRIZIONE
2566,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona con se stesso e con gli altri,GENERALIZZAZIONE,GENERALIZZAZIONE
1915,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere una persona Detenuta?,DESCRIZIONE,valide e complete,GIUDIZIO,GIUDIZIO
571,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,perche siamo in-cont?,NON RISPOSTA,NON RISPOSTA
4436,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"siamo_chiusi in cella 22 ore su 24 , non c'
Š niente , non c' Š socialit… , non c' Š
palestra , il calcio solo 2
ore a settimana , manca colloquio con
operatori , con educatori , con magistratto
di sorveglianza
",sancire,sancire
3681,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,mi accusano di essere stato un spacciatore ma è la prima volta,COMMENTO,COMMENTO
5457,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,"non_sono corsi_di_formazione multispecialistici in_orario_ di_servizio, 
idem aggiornamenti, seminari, eccetera eccetera eccetera 
",DESCRIZIONE,VALUTAZIONE
3202,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,rispondo così,NON RISPOSTA,NON RISPOSTA
5460,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,"infatti nonostante l' 
amministrazione spenda tanti soldi per_la_formazione ma la maggior 
parte di questi corsi_vengono snobbati",GENERALIZZAZIONE,GENERALIZZAZIONE
5246,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,normale,GIUDIZIO,GIUDIZIO
866,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,corso di ceramica molto bello ed istruttivo taglio e cucito impegnativo ed istruttivo confezionare fiori molto divertente corso di ginnastica piacevole coputer istruttivo scuola elementare e superiori mosaico divertente,GIUDIZIO,GIUDIZIO
7449,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"vivevo_bene ringraziando dio , non_ho di_trovarmi in_prigione",GIUSTIFICAZIONE,GIUDIZIO
2356,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non ho,Non risposta,COMMENTO
890,Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona deternuta?,DESCRIZIONE,perch' perch' riempie anche mentalmente,VALUTAZIONE,SPECIFICAZIONE
4453,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"mancanza_di_soldi
manca famiglia
manca_lavoro
",sancire,sancire
1343,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,non_lo_so,GIUDIZIO,NON RISPOSTA
663,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,non sono alcolizzat,GIUDIZIO,GIUDIZIO
3867,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
513,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,le mie-comp ,DESCRIZIONE,DESCRIZIONE
5357,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,possono_essere tante le competenze_che_il_mio_ruolo ricopre.,COMMENTO,COMMENTO
6574,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,più scuole lavorare assieme,GIUDIZIO,sancire
1279,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,ringrazio tutti per_il_loro comportamento verso_noi.,COMMENTO,NON RISPOSTA
1330,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,non_so però qualcosa ho già risposto nelle precedenti pagine,sancire,NON RISPOSTA
6344,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,mi_descrivo che cambierò_mia_vita e ne inizierò_una_nuova .,DICHIARAZIONE DI INTENTI,DICHIARAZIONE DI INTENTI
3223,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,in questo caso ognuno di noi sbaglia nella vita chi di più e chi di meno anzi noi stiamo pagando troppo per quello ognuno ha fatto,GENERALIZZAZIONE,GENERALIZZAZIONE
3232,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,Non deve ripeterlo,PRESCRIZIONE,PRESCRIZIONE
1590,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,il lavoro_dentro_e_fuori il carcere.,GIUDIZIO,DESCRIZIONE
7033,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,una_persona molti problemi_economici e problemi di droga,DESCRIZIONE,GIUDIZIO
1530,"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un Istituto di pena, quali elementi prenderebbe in considerazione ?",VALUTAZIONE,colloqui meno rigidi.,GIUDIZIO,GIUDIZIO
2681,Come descriverebbe una persona che “gode di salute”?,DESCRIZIONE,una persona necessita di cure mediche o medicinali e che no problemi psicologici,sancire,sancire
3807,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,direi che è una persona che ha sbagliato che sta pagando per l'errore che ha fatto,sancire,sancire
7233,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"sono la persona di_sempre come l' ho già spiegato nella domanda precedente ,",CONFERMA,CONFERMA
4059,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"se-c-comp-com-s-dev c-poss-descrivere come-gli-altri 
",IMPLICAZIONI,IMPLICAZIONI
5656,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"che bisogna ci sia un' opportunit… libera per_capire che 
non_si_pu• fare lo_stesso un_altra_volta",PRESCRIZIONE,PRESCRIZIONE
3955,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,no,NON RISPOSTA,NON RISPOSTA
4237,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"la descrivo come 1-persona uguale 
come-tutte-le-altre
",sancire,COMMENTO
5154,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,dal_comportamento fra stranieri ed italiani e dall' eventuale dialogo che esiste fra i medesimi,DESCRIZIONE,DESCRIZIONE
116,Come ha avuto l’informazione della presenza delle opportunità di trattamento rieducativi che ha segnato nella domanda precedente?,DESCRIZIONE,tutti i trattam-rieduc che noi conosciamo possiamo-ringr al direttore del-carc,DESCRIZIONE,OPINIONE
3549,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,incosciente,GIUDIZIO,GIUDIZIO
6729,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,pochissime anzi nessuna,sancire,sancire
5614,come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,DESCRIZIONE,"spero_che sia l' ultima volta che entro in_prigione spero_che sia 
un' occasione per_me",DICHIARAZIONE DI INTENTI,DICHIARAZIONE DI INTENTI
5548,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,"mancanza di spazi adeguati 
marcatissime differenze di genere
",DESCRIZIONE,VALUTAZIONE
3881,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"che sono 1-persona-cattiva, delinquente , eccetera 
",GIUDIZIO,sancire
1960,Come descriverebbe una persona che è stata condannata per lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"----016 
dipende dal reato, in italia ci_sono",NON RISPOSTA,POSSIBILITÀ
4088,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,cm-fossi-1-italiana,sancire,sancire
1157,"Se la risposta data alla risposta precedente è per nulla efficaci/poco efficaci 0 efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,i tossicodipendenti andrebbero divisi.,GIUDIZIO,POSSIBILITÀ
5429,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"siccome entrambi sono abbastanza impegnati nel 
proprio ruolo, che ritengono impegnativo e non comunicante. 
",CAUSA,CAUSA
6244,Come ti descriverai una volta uscito dal carcere?,DESCRIZIONE,insoddisfatto ,GIUDIZIO,GIUDIZIO
6039,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,mandano degli infermieri esterni per migliorare il servizio,COMMENTO,COMMENTO
5848,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,NON RISPOSTA,NON RISPOSTA
4538,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,"a_questa_domanda , fratello mio mi sono
opposto pi—_di una_volta senza risposta
",NON RISPOSTA,NON RISPOSTA
6051,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,non_so,GIUSTIFICAZIONE,NON RISPOSTA
4885,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,è il lavoro all'interno della prigione o il lavoro all'esterno del carcere o le licenze ,NON RISPOSTA,NON RISPOSTA
7225,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,persona_educata e brava,DESCRIZIONE,GIUDIZIO
5972,Quali sono le azioni che vengono intraprese per la presa in carico della persona straniera detenuta tenendo anche in considerazione l’attività svolta dai ser.t?,DESCRIZIONE,il detenuto viene_seguito dal_personale assegnato alla sezione di_appartenenza del detenuto .,COMMENTO,COMMENTO
4172,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,esemplare,GIUDIZIO,sancire
3530,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"lo descrivo una persona ignorante senza cervello, senza coscienza,",GIUDIZIO,GIUDIZIO
5162,Immagini di essere stato trasferito in un nuovo Istituto di pena. Dopo alcuni giorni dal suo arrivo pensa: “la popolazione detenuta italiana e straniera di questo Istituto è integrata”. Che cosa le permette di pensarlo?,DESCRIZIONE,di adeguarmi,sancire,sancire
3973,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,"l' operatrice nell' area-sociale 
mi-descrive in-base-al mio comportamento e al mio-modo-di-parl con-lei come detenuto e non-come-straniero 
",COMMENTO,VALUTAZIONE
3922,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,non-lo-so,NON RISPOSTA,NON RISPOSTA
5375,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"e 
la mancanza_di_personale_non consente a tutti di_partecipare a quei 
pochi corsi organizzati solo per pochi",IMPLICAZIONI,VALUTAZIONE
4348,"Se la risposta data alla domanda precedente è per nulla efficaci/poco efficaci o efficaci/molto efficaci, ci potrebbe indicare le ragioni della sua scelta?",VALUTAZIONE,sono_poco_efficaci sono_limitate,GIUDIZIO,GIUDIZIO
2154,"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",DESCRIZIONE,sono una_Persona,GENERALIZZAZIONE,GENERALIZZAZIONE
3148,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"io non posso giudicare gli altri ma posso solo giudicare me. io sono abbagliato perch‚ sono ancora cieco, non ho capito nulla dalla via e spero che dio mi aiuti verso la strada giusta",COMMENTO,COMMENTO
3181,Come descriverebbe una persona che ha commesso lo stesso reato che è stato imputato anche a lei?,DESCRIZIONE,"ci sono commesso lo stesso è stato imputato, ha passato 4 mesi di prigione",DESCRIZIONE,DESCRIZIONE
5540,"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",DESCRIZIONE,la formazione_specifica non_e_prevista,DESCRIZIONE,VALUTAZIONE
7517,Come ti descriveresti prima di entrare in carcere?,DESCRIZIONE,"lasciare fuori una ragazza con un_bambino di quattro mesi , non_saprei proprio cosa dire",COMMENTO,COMMENTO
3892,"In quanto persona straniera detenuta, come pensa che un operatore dell’area socio-sanitaria di sesso diverso dal suo la descriverebbe?",DESCRIZIONE,normale,GIUDIZIO,GIUDIZIO
7019,"Secondo lei, quali altre iniziative
potrebbero facilitare l’integrazione fra la popolazione detenuta italiana e straniera?",OPINIONE,"ci dovrebbero stare insieme più tempo, ci devono aprire di_più le celle, così possiamo parlare con loro",PRESCRIZIONE,PRESCRIZIONE
